cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,2,819503,2,2,35595044,35595045,5215,896980,5215,896980,0,5216,897152,5214,896808,0,0,0,0,0,eb4b906e-8e6b-4199-97c1-73b862e1235e,SEPE8046213C81E,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3377,3313,P_TEL,P_TEL
1,2,819508,2,2,35595054,35595055,5811,999492,5810,999320,0,,,,,,2,,0,,54fdf0f7-415c-40c6-b630-b7f50b586ac9,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4907;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0066;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,2,819518,2,2,35595070,35595071,3479,598388,3480,598560,0,,,,,,1,,0,,ce1adf35-a38e-4343-bdf5-b02e0e936654,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4990;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9964986623,P_TEL,P_MOV_Rio
1,2,819519,2,2,35595072,35595073,,,,,,,,,,,,,,,f6680fef-50f6-46c5-80d5-c5d369ddafb5,BOTCTOSHIO,10.2.30.37,,,StandAloneCluster,3373,903185994036648,P_TEL,P_TEL
1,2,819520,2,2,35595074,35595075,16070,2764040,16069,2763868,0,,,,,,2,,0,,b35aa2f8-4c7c-4137-9c30-fe1686965c2b,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4970;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,819525,2,2,35595085,35595086,3340,574480,3340,574480,0,3341,574652,3338,574136,0,0,0,0,0,506732a6-a6e0-49c8-93be-84c98bf575ea,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,819526,2,2,35595087,35595088,,,,,,9416,1619552,5298,908456,0,,10,,0,ec5cec6a-6774-4592-953f-27ca34d9f6da,10.2.30.113,SEP00260B5C2E86,,MLQK=2.0000;MLQKav=2.1208;MLQKmn=2.0000;MLQKmx=4.3071;ICR=0.1683;CCR=0.4381;ICRmx=1.0000;CS=143;SCS=131;MLQKvr=0.95,StandAloneCluster,4142661351,4154,,P_TEL
1,2,819527,2,2,35595089,35595090,3167,544724,3166,544552,0,,,,,,1,,0,,f78f0142-b3be-405a-b5e3-b8e6f9ac6716,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4819;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0066;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,819528,2,2,35595091,35595092,,,,,,1205,207260,681,117132,496,,3,,0,fe507d69-760d-49e0-8e69-d38e699994d0,BOTCRUTIS,SEPE80462EAB3E6,,MLQK=2.0000;MLQKav=2.0000;MLQKmn=2.0000;MLQKmx=2.0000;ICR=0.4214;CCR=0.4245;ICRmx=0.7315;CS=24;SCS=22;MLQKvr=0.95,StandAloneCluster,0328,0360,P_TEL,P_TEL
1,2,819529,2,2,35595093,35595094,45001,7740172,45000,7740000,0,,,,,,1,,0,,10a7fd36-88a9-4eb5-bd8e-a930dd3993f2,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4943;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=11;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,819535,2,2,35595110,35595111,1201,192160,1208,207604,0,1231,211732,1204,207088,0,0,0,1,0,ce3ab0a6-4135-4ce9-a88a-9a41cc87051d,SEP700B4F90DFB8,SEPE80462EA7331,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3374,3313,P_TEL,P_TEL
1,2,819536,2,2,35595112,35595113,515,88580,512,88064,0,513,88236,513,88236,0,0,0,0,0,aa5d9722-f8a4-470d-b317-cae0f703e981,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.4438;MLQKav=4.4438;MLQKmn=4.4438;MLQKmx=4.4438;ICR=0.0000;CCR=0.0011;ICRmx=0.0032;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,819539,2,2,35595119,35595120,960,165120,910,156520,28,,,,,,4,,0,,9361d103-cbfe-4a38-b02e-30dbf6b0f328,SEPE8046213BFB0,BOTCRUTIS,MLQK=3.5766;MLQKav=3.6013;MLQKmn=3.1787;MLQKmx=3.9064;ICR=0.0329;CCR=0.0484;ICRmx=0.1259;CS=14;SCS=6;MLQKvr=0.95,,StandAloneCluster,0372,0328,P_TEL,P_TEL
1,2,819540,2,2,35595122,35595123,486,83592,487,83764,0,489,84108,485,83420,0,0,0,0,0,31f443e3-bdca-448e-bc91-5398b8d1c944,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,819547,2,2,35595137,35595138,934,160648,427,73284,0,,,,,,10,,0,,3e6daf52-c7c1-4217-ab0b-46179af71856,SEP00260B5C2E86,10.2.30.113,MLQK=2.0000;MLQKav=2.0000;MLQKmn=2.0000;MLQKmx=2.0000;ICR=0.0066;CCR=0.5510;ICRmx=0.7723;CS=16;SCS=15;MLQKvr=0.95,,StandAloneCluster,4154,904142594140,P_TEL,P_MOV_Caracas
1,2,819549,2,1,35595142,35595145,,,,,,544,87040,541,86560,0,,3,,0,c0b9863b-2088-4fbb-a1b9-57ac97d73f72,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,3058594300,3391000,,P_TEL
1,2,819555,2,2,35595159,35595160,2650,455800,2649,455628,0,2651,455972,2648,455456,0,1,1,0,0,333f50f8-6210-4a96-bbe2-8c7488c184ba,SEPE80462EA7331,SEPE8046213C81E,MLQK=4.5000;MLQKav=4.4985;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,819556,2,1,35595161,35595164,,,,,,547,87520,545,87200,0,,2,,20,f467ebbf-8fa4-42e3-a992-9abd0aae536d,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,7867655421,3391000,,P_TEL
1,2,819531,2,2,35595097,35595098,99720,15955200,99711,17150120,1,99729,17153388,99717,17151324,1,0,0,1,0,85207c55-1388-4ee5-a23d-9ae60847e9ca,SEP700B4F90DF65,SEPE80462EAB2CD,CCR=0.0002;ICR=0.0000;ICRmx=0.0100;CS=44;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=1;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=44,MLQK=4.5000;MLQKav=4.4133;MLQKmn=3.9160;MLQKmx=4.5000;ICR=0.0000;CCR=0.0024;ICRmx=0.0462;CS=101;SCS=35;MLQKvr=0.95,StandAloneCluster,0366,3373,P_TEL,P_TEL
1,2,819559,2,2,35595170,35595171,1029,176988,1007,173204,0,1003,160480,1009,173376,0,0,0,0,1,279e93ec-395b-4134-a241-0fe077da669c,SEPE80462EAB3E6,SEP700B4F90DFF5,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,CCR=0.0010;ICR=0.0000;ICRmx=0.0067;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=6,StandAloneCluster,0360,0359,P_TEL,P_TEL
1,2,819562,2,1,35595177,35595184,,,,,,722,115520,721,115360,0,,2,,20,06774f4b-f528-4a3f-93ae-afad8990aa95,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,5618941388,3391000,,P_TEL
1,2,819564,2,1,35595188,35595191,,,,,,1960,313600,1960,313600,0,,3,,40,d58fde8f-97cd-4310-a1b9-d48ca5eb6ce6,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,7272880044,3391000,,P_TEL
1,2,819565,2,2,35595194,35595195,268,42880,274,46956,0,302,51944,271,46612,0,0,0,1,0,ffc57945-b4ea-4513-94fe-5d6781e7faa3,SEP700B4F90DFF5,SEPE80462EAB3E6,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=11,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0300;CCR=0.0163;ICRmx=0.0300;CS=1;SCS=1;MLQKvr=0.95,StandAloneCluster,0359,0360,P_TEL,P_TEL
1,2,819568,2,2,35595200,35595201,2894,463040,2896,463360,0,,,,,,3,,0,,0e84be40-9649-411b-be4c-503899c9d09a,CSFogarrido,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,0535,85558532244106,P_TEL,P_Smart_Prefix_for_EEUU
1,2,819567,2,2,35595198,35595199,8318,1430696,8317,1430524,0,,,,,,2,,0,,38cf5429-7593-4ba8-9237-b7b7cd2be951,SEP00260B5C3031,10.2.30.113,MLQK=4.5000;MLQKav=4.4995;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0034;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,4150,904126292118,P_TEL,P_MOV_Caracas
1,2,819569,2,2,35595202,35595203,3035,485600,3039,486240,0,,,,,,4,,0,,055bbf96-2d9c-4b02-b558-d6cee116fabc,CSFogarrido,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,0535,855585999684400,P_TEL,P_Smart_Prefix_for_EEUU
1,2,819570,2,2,35595204,35595205,260,44720,260,44720,0,261,44892,259,44548,0,0,0,0,0,d74d3894-cf90-4a15-a3b2-254a3305ec56,SEP002290BA091C,SEP0024C4449AB2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,5300,5304,P_TEL,P_TEL
1,2,819572,2,2,35595209,35595210,2032,349504,2032,349504,0,2033,349676,2031,349332,0,1,0,0,0,9edbaeee-0da0-4687-84cf-3a1691d9b707,SEPE80462EA7331,SEPE80462EAB2CD,MLQK=4.5000;MLQKav=4.4858;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3373,P_TEL,P_TEL
1,2,819575,2,1,35595216,35595219,,,,,,539,86240,536,85760,0,,2,,20,ef35b011-e3c5-4e40-9304-85a8d871ea29,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,4077537939,3391000,,P_TEL
1,2,819578,2,2,35595225,35595226,542,93224,542,93224,0,543,93396,541,93052,0,0,0,0,0,5d5c36b9-dc30-4e47-8cbc-c928a34eb976,SEPE80462EAB2CD,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3373,3313,P_TEL,P_TEL
1,2,819580,2,1,35595229,35595233,,,,,,2361,377760,2359,377440,0,,3,,20,b60ffdd2-1254-4389-b69a-779a63f1197c,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,3176602289,3391000,,P_TEL
1,2,819584,2,2,35595242,35595243,1636,281392,1604,275888,0,1508,241280,1537,245920,0,2,1,0,0,18df5494-4f1e-44da-916e-912025b16baa,SEPE80462EA7331,BOTCTOSHIO,MLQK=4.5000;MLQKav=4.4633;MLQKmn=4.0732;MLQKmx=4.5000;ICR=0.0000;CCR=0.0037;ICRmx=0.0432;CS=2;SCS=1;MLQKvr=0.95,CS=0;SCS=0,StandAloneCluster,3313,3373,P_TEL,P_TEL
1,2,819582,2,2,35595238,35595239,703,120916,703,120916,0,705,121260,702,120744,0,0,0,0,0,04403387-0b65-402f-aac8-bf6607d39dfa,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,819579,2,2,35595227,35595228,420,72240,418,71896,0,,,,,,1,,0,,1db12ca1-5299-4c9c-8db6-2e2aae654db8,SEPE80462EAB3E6,10.2.30.37,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9129,P_TEL,P_911_Rio
1,2,819585,2,1,35595245,35595249,,,,,,787,125920,757,121120,0,,2,,20,ecc97aa3-3297-4a8b-b86d-b0e79b5183a5,10.2.30.37,CiscoUM1-VI1,,,StandAloneCluster,1121616681,3391000,,P_TEL
1,2,819588,2,2,35595256,35595259,1466,252152,743,127556,0,,,,,,12,,0,,628091c0-7d84-474f-bcab-8e297f528871,SEP00260B5C2E86,10.2.30.113,MLQK=2.0000;MLQKav=2.0000;MLQKmn=2.0000;MLQKmx=2.0000;ICR=0.1906;CCR=0.5059;ICRmx=0.8361;CS=22;SCS=20;MLQKvr=0.95,,StandAloneCluster,4154,904142661351,P_TEL,P_MOV_Caracas
1,2,819589,2,1,35595260,35595263,,,,,,749,119840,684,108804,0,,3,,20,6c23166a-2690-4beb-a57a-05cfee738e5b,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,5137238002,3391000,,P_TEL
1,2,819591,2,2,35595269,35595270,2340,374400,2366,378560,0,,,,,,2,,0,,da12de49-1f8a-40ef-a95c-33d501b256ac,CSFSMORAIS,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,3317,908007279933,P_TEL,P_FREE_Rio
1,2,819593,2,2,35595273,35595274,1632,256116,1634,73564,0,1716,77176,1690,285736,0,2,11,0,1,509a649b-aeed-4a88-a6d1-b7b8e5649057,CSFgnnoc3,SEP700B4F90DFB8,CS=0;SCS=0,CCR=0.0049;ICR=0.0000;ICRmx=0.0465;CS=3;SCS=2;Ver=0.90;VoRxCodec=opus;CID=45;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=138;maxJitter=183,StandAloneCluster,2462,3374,P_TEL,P_TEL
1,2,819589,2,2,35595260,18644966,,,,,,,,,,,,,,,16ce1f0f-19e9-44e1-a027-bd1ca2136e5b,10.2.23.30,10.2.23.30,,,StandAloneCluster,5137238002,915614050003,,P_LD_Miami
1,2,819595,2,1,35595277,35595281,344,55040,351,60200,0,361,57760,348,55680,0,2,0,1,0,493be7ee-a709-4f7a-b40b-840859030999,SEP700B4F90DFB8,CiscoUM1-VI1,CCR=0.0018;ICR=0.0032;ICRmx=0.0032;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=14,,StandAloneCluster,3374,3391000,P_TEL,P_TEL
1,2,819598,2,1,35595286,35595290,,,,,,1981,316960,1979,316640,0,,3,,40,4ddba4db-74bb-40a9-be88-9f5ed1bb10a8,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,6179347577,3391000,,P_TEL
1,2,819599,2,1,35595292,35595295,,,,,,701,112160,699,111840,0,,3,,20,2effe15f-4785-40fc-9e63-1c9b9fb0805f,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,5613142880,3391000,,P_TEL
1,2,819600,2,2,35595297,35595298,,,,,,582,100104,554,95288,0,,4,,0,3d51f40f-1e3e-4c05-8cfa-aa90cbe6294d,BOTCRUTIS,SEPE80462EAB3E6,,MLQK=4.5000;MLQKav=4.2209;MLQKmn=3.7175;MLQKmx=4.5000;ICR=0.0000;CCR=0.0250;ICRmx=0.0882;CS=2;SCS=2;MLQKvr=0.95,StandAloneCluster,0328,0360,P_TEL,P_TEL
1,2,819602,2,2,35595302,35595303,817,140524,812,139664,0,,,,,,1,,0,,e92dbb72-f6ff-46c2-9085-f0c7203e1310,SEP00270DC02424,10.2.23.30,MLQK=4.5000;MLQKav=4.4853;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0013;ICRmx=0.0069;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,6570,918004633768,P_TEL,P_FREE_Miami
1,2,819604,2,2,35595307,35595308,548,94256,529,90988,0,530,84800,536,92020,0,0,0,0,1,5de5ee36-7a88-474e-9767-f50f11db469a,SEPE80462EAB3E6,SEP700B4F90DFF5,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,CCR=0.0022;ICR=0.0000;ICRmx=0.0067;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,StandAloneCluster,0360,0359,P_TEL,P_TEL
1,2,819607,2,1,35595314,35595317,,,,,,1787,285920,1694,269291,0,,5,,0,3f922f18-4df2-4000-a395-93fe9bcd2624,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,2066412325,3391000,,P_TEL
1,2,819607,2,1,35595314,35595321,,,,,,341,54560,341,54560,0,,3,,20,5a152885-0a1a-414c-8f47-ad37bde7f313,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,2066412325,3391000,,P_TEL
1,2,819608,2,2,35595322,35595323,1581,252960,1585,272448,0,,,,,,1,,1,,ff820a29-2a41-4df3-8115-2d2f531cd9d5,SEP700B4F90DFF5,10.2.30.37,CCR=0.0013;ICR=0.0000;ICRmx=0.0100;CS=2;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=12,,StandAloneCluster,0359,934370322,P_TEL,P_LOCAL_Rio
1,2,819609,2,1,35595324,35595330,,,,,,369,59040,367,58720,0,,3,,20,983f69d9-caab-4117-8bdd-6b7d2294c811,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8382883982,3391000,,P_TEL
1,2,819611,2,1,35595332,35595335,,,,,,412,65920,400,63841,0,,3,,20,a70107e0-9af5-4215-bb2f-4c31c4c45e31,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8382883982,3391000,,P_TEL
1,2,819611,2,1,35595332,35595339,,,,,,256,40960,216,34560,0,,3,,0,5d03353e-1eb4-4f97-8a20-ddb8dee821d7,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8382883982,3391000,,P_TEL
1,2,819612,2,2,35595340,35595341,535,92020,487,83764,24,,,,,,3,,0,,0833e17d-8180-4728-bf92-e2762703dc1a,SEPE80462EAB3E6,BOTCRUTIS,MLQK=3.2844;MLQKav=3.1967;MLQKmn=3.1091;MLQKmx=3.2844;ICR=0.1133;CCR=0.0742;ICRmx=0.1133;CS=8;SCS=5;MLQKvr=0.95,,StandAloneCluster,0360,0328,P_TEL,P_TEL
1,2,819610,2,2,35595327,35595328,27497,4399520,27498,4729484,0,,,,,,1,,1,,043de5cf-13ef-4b44-810c-dcd7eaa1921b,SEP700B4F90DFF5,10.2.30.37,CCR=0.0001;ICR=0.0000;ICRmx=0.0033;CS=7;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=13,,StandAloneCluster,0359,908002821195,P_TEL,P_FREE_Rio
1,2,819613,2,2,35595343,35595344,629,108188,626,107672,0,627,107844,628,108016,0,1,0,0,0,2e2b49e4-ba2a-4fcf-9798-6a6635aec092,SEP0024C4449AB2,SEP002290BA091C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,5304,5300,P_TEL,P_TEL
1,2,819618,2,2,35595355,35595356,2921,502412,2906,499832,0,,,,,,1,,0,,2284cc54-d5a2-4dc6-9873-61eb616f2db9,SEP00270DC02424,10.2.23.30,MLQK=4.5000;MLQKav=4.4826;MLQKmn=4.3874;MLQKmx=4.5000;ICR=0.0000;CCR=0.0005;ICRmx=0.0037;CS=3;SCS=0;MLQKvr=0.95,,StandAloneCluster,6570,917542449346,P_TEL,P_LD_Miami
1,2,819619,2,2,35595358,35595359,400,68800,401,68972,0,402,69144,399,68628,0,0,0,0,0,1714f935-1777-463c-9323-3514eae631fd,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0017;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,819620,2,1,35595360,35595364,135,23220,128,22016,0,129,20640,128,20480,0,2,0,0,20,afb66071-f309-46d5-a32d-51caf088724e,SEPE80462EAB3E6,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,3391000,P_TEL,P_TEL
1,2,819592,2,2,35595271,35595272,224578,35932320,224064,35850240,689,,,,,,3,,0,,482eb909-5a6a-4745-845a-fbd68292a2c1,CSFSMORAIS,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,3317,908007279933,P_TEL,P_FREE_Rio
1,2,819621,2,2,35595365,35595366,1341,230652,1231,211732,71,,,,,,2,,0,,6b1072a1-b90d-43b3-9bc1-35a58ae39f54,SEPE80462EAB3E6,BOTCRUTIS,MLQK=3.0004;MLQKav=3.5520;MLQKmn=2.8537;MLQKmx=4.2895;ICR=0.0875;CCR=0.0599;ICRmx=0.1390;CS=17;SCS=11;MLQKvr=0.95,,StandAloneCluster,0360,0328,P_TEL,P_TEL
1,2,819622,2,2,35595368,35595369,837,143964,838,144136,0,840,144480,836,143792,0,0,0,0,0,13076616-dba2-4551-b0bb-b2bc74e6b773,SEPE80462EAB2CD,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3373,3313,P_TEL,P_TEL
1,2,819623,2,1,35595370,35595374,78,12480,88,14964,0,98,15680,82,13120,0,2,1,1,0,3513a4d9-c36d-4991-ac9f-410677c22307,SEP700B4F90DFB8,CiscoUM1-VI1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=3,,StandAloneCluster,3374,3391000,P_TEL,P_TEL
